0,2,1
0,3,1
0,4,1
0,18,1
1,1,1
1,3,1
1,8,1
1,18,1
2,4,1
2,13,1
2,18,1
3,4,1
3,7,1
3,18,1
4,4,1
4,18,1
5,0,1
5,5,1
5,15,1
5,18,1
6,4,1
6,13,1
6,18,1
7,1,1
7,3,1
7,18,1
8,0,1
8,18,1
9,0,1
9,1,1
9,15,1
9,18,1
10,4,1
10,7,1
10,13,1
10,18,1
11,4,1
11,10,1
11,18,1
12,2,1
12,3,1
12,18,1
13,7,1
13,18,1
14,0,1
14,1,1
14,13,1
14,18,1
15,7,1
15,15,1
15,18,1
16,7,1
16,13,1
16,18,1
17,15,1
17,18,1
18,4,1
18,18,1
19,0,1
19,18,1
20,0,1
20,4,1
20,7,1
20,18,1
21,5,1
21,7,1
21,15,1
21,18,1
22,15,1
22,18,1
23,7,1
23,14,1
23,18,1
24,7,1
24,13,1
24,18,1
25,7,1
25,18,1
26,7,1
26,18,1
27,13,1
27,18,1
28,1,1
28,14,1
28,18,1
29,7,1
29,18,1
30,7,1
30,18,1
31,7,1
31,14,1
31,18,1
32,1,1
32,13,1
32,18,1
33,3,1
33,4,1
33,7,1
33,18,1
34,7,1
34,13,1
34,18,1
35,7,1
35,18,1
36,6,1
36,18,1
37,4,1
37,18,1
38,4,1
38,13,1
38,18,1
39,7,1
39,18,1
40,7,1
40,16,1
40,18,1
41,0,1
41,5,1
41,7,1
41,18,1
42,7,1
42,18,1
43,0,1
43,1,1
43,18,1
44,4,1
44,7,1
44,18,1
45,7,1
45,13,1
45,18,1
46,5,1
46,15,1
46,18,1
47,2,1
47,3,1
47,11,1
47,13,1
47,18,1
48,7,1
48,13,1
48,18,1
49,5,1
49,15,1
49,18,1
50,0,1
50,7,1
50,15,1
50,19,1
51,4,1
51,18,1
52,7,1
52,19,1
53,3,1
53,4,1
53,18,1
54,7,1
54,18,1
55,1,1
55,3,1
55,8,1
55,18,1
56,7,1
56,18,1
57,7,1
57,13,1
57,19,1
58,7,1
58,12,1
58,18,1
59,1,1
59,3,1
59,8,1
59,18,1
60,7,1
60,15,1
60,20,1
61,7,1
61,18,1
62,4,1
62,20,1
63,4,1
63,13,1
63,20,1
64,4,1
64,20,1
65,14,1
65,15,1
65,20,1
66,7,1
66,18,1
67,4,1
67,13,1
67,18,1
68,4,1
68,18,1
69,0,1
69,4,1
69,5,1
69,10,1
69,15,1
69,20,1
70,0,1
70,18,1
71,4,1
71,7,1
71,18,1
72,7,1
72,11,1
72,18,1
73,7,1
73,13,1
73,20,1
74,4,1
74,7,1
74,20,1
75,14,1
75,15,1
75,18,1
76,6,1
76,18,1
77,7,1
77,18,1
78,7,1
78,15,1
78,20,1
79,7,1
79,18,1
80,5,1
80,7,1
80,13,1
80,18,1
81,7,1
81,18,1
82,7,1
82,18,1
83,4,1
83,7,1
83,18,1
84,7,1
84,13,1
84,18,1
85,1,1
85,7,1
85,20,1
86,3,1
86,4,1
86,20,1
87,4,1
87,20,1
88,0,1
88,15,1
88,18,1
89,7,1
89,18,1
90,7,1
90,15,1
90,20,1
91,4,1
91,13,1
91,18,1
92,7,1
92,20,1
93,0,1
93,15,1
93,20,1
94,4,1
94,18,1
95,7,1
95,18,1
96,0,1
96,15,1
96,19,1
97,6,1
97,18,1
98,7,1
98,15,1
98,20,1
99,4,1
99,20,1
100,4,1
100,20,1
101,15,1
101,20,1
102,4,1
102,20,1
103,7,1
103,13,1
103,18,1
104,4,1
104,7,1
104,19,1
105,1,1
105,3,1
105,4,1
105,11,1
105,20,1
106,6,1
106,18,1
107,4,1
107,18,1
108,0,1
108,7,1
108,16,1
108,18,1
109,7,1
109,15,1
109,21,1
110,0,1
110,1,1
110,5,1
110,18,1
111,7,1
111,12,1
111,20,1
112,7,1
112,18,1
113,4,1
113,18,1
114,6,1
114,18,1
115,5,1
115,18,1
116,4,1
116,13,1
116,20,1
117,4,1
117,18,1
118,7,1
118,20,1
119,7,1
119,22,1
120,4,1
120,13,1
120,23,1
121,7,1
121,12,1
121,13,1
121,19,1
122,7,1
122,18,1
123,4,1
123,20,1
124,1,1
124,3,1
124,8,1
124,19,1
125,7,1
125,19,1
126,6,1
126,19,1
127,4,1
127,13,1
127,18,1
128,7,1
128,18,1
129,7,1
129,13,1
129,18,1
130,15,1
130,18,1
131,4,1
131,7,1
131,18,1
132,6,1
132,18,1
133,4,1
133,20,1
134,6,1
134,18,1
135,6,1
135,18,1
136,7,1
136,18,1
137,0,1
137,7,1
137,18,1
138,7,1
138,13,1
138,20,1
139,4,1
139,20,1
140,7,1
140,24,1
141,7,1
141,18,1
142,4,1
142,18,1
143,0,1
143,18,1
144,1,1
144,3,1
144,18,1
145,7,1
145,18,1
146,7,1
146,18,1
147,5,1
147,7,1
147,15,1
147,19,1
148,7,1
148,18,1
149,7,1
149,13,1
149,16,1
149,18,1
150,10,1
150,18,1
151,0,1
151,1,1
151,4,1
151,5,1
151,18,1
152,7,1
152,25,1
153,7,1
153,16,1
153,18,1
154,4,1
154,18,1
155,4,1
155,16,1
155,19,1
156,1,1
156,3,1
156,18,1
157,7,1
157,18,1
158,0,1
158,1,1
158,12,1
158,14,1
158,18,1
159,7,1
159,15,1
159,16,1
159,18,1
160,6,1
160,19,1
161,0,1
161,13,1
161,15,1
161,18,1
162,5,1
162,9,1
162,12,1
162,15,1
162,18,1
163,0,1
163,15,1
163,18,1
164,4,1
164,7,1
164,18,1
165,7,1
165,18,1
166,0,1
166,1,1
166,7,1
166,13,1
166,18,1
167,1,1
167,3,1
167,7,1
167,18,1
168,0,1
168,5,1
168,15,1
168,18,1
169,4,1
169,18,1
170,0,1
170,14,1
170,15,1
170,18,1
171,0,1
171,1,1
171,14,1
171,18,1
172,4,1
172,18,1
173,7,1
173,18,1
174,4,1
174,18,1
175,10,1
175,18,1
176,4,1
176,22,1
177,7,1
177,13,1
177,18,1
178,4,1
178,18,1
179,0,1
179,3,1
179,18,1
180,7,1
180,13,1
180,18,1
181,15,1
181,19,1
182,7,1
182,19,1
183,14,1
183,15,1
183,18,1
184,4,1
184,18,1
185,4,1
185,18,1
186,10,1
186,18,1
187,4,1
187,18,1
188,15,1
188,18,1
189,7,1
189,18,1
190,6,1
190,18,1
191,7,1
191,18,1
192,7,1
192,18,1
193,4,1
193,7,1
